invoice_date,invoice_reference,invoice_category,invoice_payment_method,invoice_amount,username
10/04/2023,INV/2023/02122,educacao,PT50444555666,907.69,pedro
10/04/2024,INV/2024/01830,cars,MBWAY,9896198.47,maria
10/04/2024,INV/2024/04861,viagens,4553363636,557.97,joao
10/04/2024,INV/2024/02686,educacao,PT50123456789,1285.66,maria
10/04/2025,INV/2025/02437,casa,PT50444555666,6408.84,ana
10/04/2025,INV/2025/04368,tecnologia,MBWAY,872.47,ana
10/04/2026,INV/2026/02298,cars,MBWAY,79442.94,pedro
10/05/2023,INV/2023/04428,tecnologia,PAYPAL,398.84,pedro
10/05/2023,INV/2023/02323,educacao,VISA,37640.87,goncalo
10/05/2023,INV/2023/01944,casa,MBWAY,9630.46,joao
10/05/2024,INV/2024/00061,cars,PT50987654321,88116.3,sofia
10/05/2024,INV/2024/03363,lazer,PT50444555666,140.35,goncalo
10/05/2024,INV/2024/03454,lazer,VISA,199.39,goncalo
10/05/2024,INV/2024/02831,educacao,PT50123456789,1142.52,ana
10/05/2025,INV/2025/01741,viagens,PT50987654321,1419.35,goncalo
10/05/2025,INV/2025/00772,viagens,PT50444555666,2003.2,rita
10/05/2025,INV/2025/04342,viagens,PT50123456789,7493.11,goncalo
10/05/2025,INV/2025/01953,cars,4553363636,448700.96,joao
10/05/2026,INV/2026/02526,educacao,PT50987654321,772.22,rita
10/05/2026,INV/2026/02853,saude,MASTERCARD,174.92,ana
10/05/2026,INV/2026/01574,viagens,MASTERCARD,5132.51,maria
10/06/2023,INV/2023/00453,alimentacao,MASTERCARD,113.33,goncalo
10/06/2023,INV/2023/00809,alimentacao,PT50987654321,296.52,rita
10/06/2023,INV/2023/00114,viagens,VISA,3401.42,joao
10/06/2023,INV/2023/00793,alimentacao,PAYPAL,215.94,rita
10/06/2023,INV/2023/01800,saude,PT50123456789,562.39,maria
10/06/2023,INV/2023/04974,tecnologia,MASTERCARD,1686.7,joao
10/06/2024,INV/2024/00433,casa,MBWAY,7319.98,pedro
10/06/2024,INV/2024/00164,lazer,PT50123456789,952.0,goncalo
10/06/2024,INV/2024/04285,cars,PAYPAL,418594.68,miguel
10/06/2024,INV/2024/00521,viagens,MASTERCARD,296.6,pedro
10/06/2024,INV/2024/03045,alimentacao,MASTERCARD,21.67,goncalo
10/06/2024,INV/2024/04188,alimentacao,PAYPAL,116.26,pedro
10/06/2024,INV/2024/00805,educacao,4553363636,1941.66,rita
10/06/2024,INV/2024/02924,saude,PAYPAL,504.93,joao
10/06/2025,INV/2025/01109,viagens,VISA,3837.58,goncalo
10/06/2025,INV/2025/02287,cars,MBWAY,198374.18,rita
10/06/2025,INV/2025/01694,viagens,PAYPAL,1935.68,goncalo
10/06/2025,INV/2025/03644,cars,4553363636,360298.06,ana
10/06/2026,INV/2026/04684,educacao,MASTERCARD,453.08,goncalo
10/06/2026,INV/2026/00871,viagens,PT50987654321,5844.82,pedro
10/07/2023,INV/2023/00834,saude,PT50444555666,1280.89,pedro
10/07/2023,INV/2023/02663,casa,VISA,2801.1,rita
10/07/2023,INV/2023/00675,alimentacao,4553363636,160.74,miguel
10/07/2024,INV/2024/02454,alimentacao,PAYPAL,255.38,pedro
10/07/2024,INV/2024/04894,educacao,PAYPAL,397.95,maria
10/07/2024,INV/2024/00709,viagens,MASTERCARD,3550.04,pedro
10/07/2025,INV/2025/03716,alimentacao,MASTERCARD,83.43,sofia
10/07/2025,INV/2025/03101,tecnologia,VISA,583.09,ana
10/07/2025,INV/2025/03311,tecnologia,PAYPAL,1848.47,rita
10/07/2026,INV/2026/00605,saude,PT50123456789,985.96,rita
10/07/2026,INV/2026/03523,tecnologia,4553363636,3515.18,ana
10/07/2026,INV/2026/04240,saude,VISA,952.69,goncalo
10/08/2023,INV/2023/03623,viagens,PT50987654321,6489.17,rita
10/08/2023,INV/2023/00241,lazer,VISA,240.99,miguel
10/08/2023,INV/2023/03358,viagens,MBWAY,6625.18,maria
10/08/2024,INV/2024/02573,viagens,PT50444555666,5345.55,pedro
10/08/2024,INV/2024/02623,saude,PT50444555666,1354.4,pedro
10/08/2024,INV/2024/04981,tecnologia,MBWAY,4300.95,sofia
10/08/2025,INV/2025/04071,alimentacao,PT50123456789,154.36,miguel
10/08/2025,INV/2025/04565,viagens,MASTERCARD,3564.13,goncalo
10/08/2025,INV/2025/02608,cars,MASTERCARD,66668.94,ana
10/08/2026,INV/2026/03395,educacao,4553363636,997.4,joao
10/09/2023,INV/2023/02101,cars,PT50444555666,258651.41,rita
10/09/2023,INV/2023/00155,educacao,PT50123456789,1024.65,pedro
10/09/2023,INV/2023/02942,educacao,PAYPAL,1253.46,goncalo
10/09/2023,INV/2023/00338,viagens,PT50444555666,31645.3,ana
10/09/2024,INV/2024/00972,viagens,PT50444555666,5363.66,joao
10/09/2025,INV/2025/03491,viagens,VISA,4991.46,miguel
10/09/2025,INV/2025/04004,cars,MBWAY,81200.88,goncalo
10/09/2025,INV/2025/02475,cars,PT50987654321,70128.03,maria
10/09/2025,INV/2025/02865,cars,PT50444555666,473059.93,pedro
10/09/2025,INV/2025/00836,casa,4553363636,4154.4,sofia
10/09/2026,INV/2026/02870,viagens,MBWAY,6378.34,joao
10/09/2026,INV/2026/00730,lazer,4553363636,274.35,miguel
10/10/2023,INV/2023/04356,saude,PT50444555666,1152.53,rita
10/10/2024,INV/2024/04427,tecnologia,4553363636,2643.96,joao
10/10/2024,INV/2024/01767,cars,4553363636,445209.77,maria
10/10/2024,INV/2024/02077,viagens,VISA,3839.95,ana
10/10/2025,INV/2025/03680,saude,PT50444555666,1831.39,miguel
10/10/2025,INV/2025/04760,educacao,PT50123456789,170.24,joao
10/10/2025,INV/2025/03814,alimentacao,MBWAY,232.2,sofia
10/10/2025,INV/2025/04333,educacao,MBWAY,2271.88,rita
10/10/2026,INV/2026/03625,educacao,MBWAY,1045.37,rita
10/10/2026,INV/2026/04146,tecnologia,PAYPAL,949.63,goncalo
10/10/2026,INV/2026/04795,educacao,4553363636,635.8,miguel
10/10/2026,INV/2026/01126,casa,MASTERCARD,2840.53,goncalo
10/10/2026,INV/2026/04258,saude,MASTERCARD,671.71,sofia
10/11/2023,INV/2023/04546,lazer,MBWAY,510.22,miguel
10/11/2023,INV/2023/02809,educacao,PAYPAL,935.98,ana
10/11/2023,INV/2023/02571,tecnologia,PT50123456789,1456.87,ana
10/11/2023,INV/2023/00831,tecnologia,4553363636,2558.92,goncalo
10/11/2024,INV/2024/04031,tecnologia,PT50987654321,4512.96,goncalo
10/11/2024,INV/2024/04349,tecnologia,PT50987654321,759.51,sofia
10/11/2024,INV/2024/01628,casa,PT50123456789,2819.65,maria
10/11/2025,INV/2025/02960,lazer,PT50987654321,508.55,pedro
10/11/2025,INV/2025/02693,alimentacao,PT50123456789,187.31,goncalo
10/11/2025,INV/2025/01578,viagens,MASTERCARD,6672.87,joao
10/11/2026,INV/2026/02201,lazer,MASTERCARD,309.89,rita
10/11/2026,INV/2026/03995,alimentacao,PT50987654321,162.74,miguel
10/11/2026,INV/2026/01906,casa,PT50444555666,3213.11,joao
10/11/2026,INV/2026/03087,tecnologia,PT50987654321,4649.95,sofia
10/11/2026,INV/2026/03672,viagens,MBWAY,1738.15,sofia
10/11/2026,INV/2026/00215,casa,4553363636,6906.34,ana
10/12/2023,INV/2023/04694,casa,PT50987654321,4892.19,goncalo
10/12/2023,INV/2023/03059,alimentacao,4553363636,218.7,ana
10/12/2023,INV/2023/02204,casa,PT50444555666,6412.37,maria
10/12/2023,INV/2023/02683,viagens,PT50987654321,3325.55,rita
10/12/2023,INV/2023/03898,saude,PAYPAL,543.94,sofia
10/12/2024,INV/2024/03735,cars,MASTERCARD,186851.85,maria
10/12/2024,INV/2024/03536,cars,PT50444555666,120217.77,joao
10/12/2025,INV/2025/04713,viagens,PT50123456789,1514.57,pedro
10/12/2025,INV/2025/00367,tecnologia,PT50987654321,2634.79,rita
10/12/2025,INV/2025/02916,cars,MBWAY,345778.49,ana
10/12/2025,INV/2025/03258,tecnologia,MASTERCARD,993.57,pedro
10/12/2025,INV/2025/03150,lazer,VISA,126.28,maria
10/12/2025,INV/2025/02227,tecnologia,PAYPAL,1976.08,sofia
10/12/2026,INV/2026/04522,saude,4553363636,1772.71,maria
10/12/2026,INV/2026/02743,lazer,VISA,588.51,goncalo
11/01/2023,INV/2023/02362,viagens,4553363636,5318.94,sofia
11/01/2023,INV/2023/01882,tecnologia,PAYPAL,1024.2,sofia
11/01/2023,INV/2023/01201,alimentacao,PT50444555666,84.21,ana
11/01/2023,INV/2023/02615,educacao,PT50123456789,2479.37,miguel
11/01/2024,INV/2024/03211,saude,PT50444555666,1918.41,joao
11/01/2024,INV/2024/01610,alimentacao,MASTERCARD,128.5,pedro
11/01/2024,INV/2024/02449,educacao,VISA,2110.55,goncalo
11/01/2024,INV/2024/01500,tecnologia,MBWAY,1992.29,rita
11/01/2024,INV/2024/02283,alimentacao,MBWAY,43.93,miguel
11/01/2024,INV/2024/04373,tecnologia,MBWAY,3513.72,joao
11/01/2024,INV/2024/03614,cars,VISA,231458.72,ana
11/01/2024,INV/2024/04680,viagens,VISA,5704.73,pedro
11/01/2024,INV/2024/04778,saude,4553363636,957.35,pedro
11/01/2025,INV/2025/02112,lazer,PT50444555666,84.77,goncalo
11/01/2025,INV/2025/04041,casa,PT50123456789,8215.59,pedro
11/01/2025,INV/2025/03338,cars,PT50987654321,134343.45,miguel
11/01/2026,INV/2026/04853,educacao,MASTERCARD,1404.28,goncalo
11/02/2023,INV/2023/00427,tecnologia,PAYPAL,5564.71,maria
11/02/2023,INV/2023/02084,viagens,4553363636,275424.71,maria
11/02/2023,INV/2023/03742,viagens,MBWAY,6181.87,maria
11/02/2023,INV/2023/03359,alimentacao,PT50123456789,34.7,maria
11/02/2024,INV/2024/02752,tecnologia,4553363636,1764.78,ana
11/02/2024,INV/2024/00162,tecnologia,MASTERCARD,5382.6,miguel
11/02/2025,INV/2025/03629,saude,MBWAY,128.36,ana
11/02/2025,INV/2025/03388,educacao,MASTERCARD,1666.66,joao
11/02/2025,INV/2025/00637,saude,PT50123456789,1449.47,rita
11/02/2025,INV/2025/00875,cars,PAYPAL,111385.97,maria
11/02/2026,INV/2026/01322,educacao,VISA,1675.27,miguel
11/02/2026,INV/2026/03999,saude,PT50444555666,765.31,goncalo
11/02/2026,INV/2026/03044,viagens,MBWAY,2407.77,goncalo
11/02/2026,INV/2026/01071,cars,PT50123456789,288017.19,ana
11/03/2023,INV/2023/03933,cars,PT50987654321,113694.9,ana
11/03/2023,INV/2023/02854,casa,MBWAY,2455.61,joao
11/03/2023,INV/2023/02586,lazer,PT50123456789,525.91,maria
11/03/2023,INV/2023/03510,casa,PT50123456789,8631.28,sofia
11/03/2024,INV/2024/03017,lazer,MBWAY,820.6,pedro
11/03/2024,INV/2024/01607,saude,4553363636,1621.6,joao
11/03/2024,INV/2024/04314,saude,VISA,416.64,miguel
11/03/2025,INV/2025/01898,lazer,MASTERCARD,739.18,goncalo
11/03/2025,INV/2025/01213,viagens,MASTERCARD,3329.28,miguel
11/03/2025,INV/2025/01104,tecnologia,4553363636,5949.28,joao
11/03/2025,INV/2025/01303,alimentacao,PAYPAL,212.3,rita
11/03/2025,INV/2025/01233,tecnologia,PT50444555666,2838.59,sofia
11/03/2025,INV/2025/04993,casa,4553363636,9570.16,rita
11/03/2025,INV/2025/02592,casa,PAYPAL,654.17,goncalo
11/03/2025,INV/2025/00484,alimentacao,PT50987654321,261.06,ana
11/03/2026,INV/2026/04385,tecnologia,MBWAY,5008.13,rita
11/03/2026,INV/2026/01125,tecnologia,MASTERCARD,1246.92,maria
11/03/2026,INV/2026/01555,cars,VISA,350185.12,ana
11/04/2023,INV/2023/02224,alimentacao,PT50444555666,274.97,ana
11/04/2023,INV/2023/03880,lazer,4553363636,275.39,sofia
11/04/2023,INV/2023/04491,saude,MASTERCARD,1980.66,ana
11/04/2024,INV/2024/03380,lazer,PT50444555666,936.99,ana
11/04/2024,INV/2024/02639,lazer,PT50123456789,793.87,rita
11/04/2024,INV/2024/01652,tecnologia,PT50444555666,4820.65,maria
11/04/2024,INV/2024/02716,casa,PAYPAL,6663.73,rita
11/04/2024,INV/2024/04598,alimentacao,MASTERCARD,232.83,goncalo
11/04/2026,INV/2026/03773,cars,4553363636,425501.18,goncalo
11/04/2026,INV/2026/03994,cars,PT50123456789,265547.84,pedro
11/04/2026,INV/2026/03861,saude,PT50444555666,1519.02,pedro
11/04/2026,INV/2026/00139,lazer,PAYPAL,970.44,pedro
11/04/2026,INV/2026/04474,educacao,VISA,2122.44,rita
11/04/2026,INV/2026/03160,lazer,PAYPAL,79.68,sofia
11/04/2026,INV/2026/04534,cars,PT50123456789,8595.05,joao
11/05/2023,INV/2023/00467,casa,MBWAY,2001.28,pedro
11/05/2023,INV/2023/01338,tecnologia,PAYPAL,1919.42,miguel
11/05/2023,INV/2023/02805,alimentacao,MASTERCARD,222.06,miguel
11/05/2023,INV/2023/00414,lazer,PT50987654321,563.48,maria
11/05/2024,INV/2024/01448,alimentacao,MBWAY,227.95,pedro
11/05/2024,INV/2024/02051,tecnologia,VISA,3332.42,sofia
11/05/2024,INV/2024/02124,viagens,MBWAY,392.58,ana
11/05/2024,INV/2024/00375,cars,PAYPAL,286772.8,sofia
11/05/2024,INV/2024/02462,alimentacao,PT50123456789,133.15,goncalo
11/05/2025,INV/2025/03837,educacao,PAYPAL,1205.08,miguel
11/05/2025,INV/2025/03557,educacao,VISA,642.62,joao
11/05/2026,INV/2026/04457,tecnologia,VISA,3852.71,joao
11/05/2026,INV/2026/03822,alimentacao,MASTERCARD,4543.26,sofia
11/05/2026,INV/2026/00411,tecnologia,MBWAY,2435.67,maria
11/05/2026,INV/2026/00397,viagens,PAYPAL,514.86,ana
11/05/2026,INV/2026/04758,viagens,MBWAY,2189.2,sofia
11/06/2023,INV/2023/02810,cars,MASTERCARD,235794.93,miguel
11/06/2023,INV/2023/01194,viagens,PT50444555666,3601.27,miguel
11/06/2023,INV/2023/04806,cars,PAYPAL,323590.08,pedro
11/06/2023,INV/2023/01372,saude,PT50987654321,1723.53,miguel
11/06/2023,INV/2023/02254,tecnologia,PT50123456789,4183.87,rita
11/06/2024,INV/2024/01766,viagens,PAYPAL,5097.76,miguel
11/06/2024,INV/2024/01377,lazer,MASTERCARD,500.79,pedro
11/06/2024,INV/2024/03926,viagens,MBWAY,34448.96,goncalo
11/06/2024,INV/2024/01382,saude,MBWAY,1311.18,sofia
11/06/2024,INV/2024/00690,tecnologia,PT50987654321,4706.26,maria
11/06/2024,INV/2024/02862,tecnologia,MBWAY,3851.17,miguel
11/06/2024,INV/2024/01255,alimentacao,PT50444555666,108.4,goncalo
11/06/2025,INV/2025/00207,viagens,VISA,5516.41,miguel
11/06/2025,INV/2025/03324,alimentacao,MBWAY,42.29,ana
11/06/2025,INV/2025/00823,tecnologia,PT50987654321,352.95,rita
11/06/2025,INV/2025/03007,tecnologia,4553363636,3620.91,pedro
11/06/2025,INV/2025/04842,educacao,MBWAY,815.09,ana
11/06/2025,INV/2025/03227,tecnologia,VISA,3058.71,joao
11/06/2026,INV/2026/00477,cars,MBWAY,224365.28,goncalo
11/06/2026,INV/2026/03481,alimentacao,MBWAY,149.34,sofia
11/06/2026,INV/2026/01512,alimentacao,VISA,24.93,ana
11/07/2023,INV/2023/00199,tecnologia,VISA,3074.85,pedro
11/07/2023,INV/2023/01454,lazer,MBWAY,693.99,sofia
11/07/2023,INV/2023/01768,casa,MBWAY,8187.09,pedro
11/07/2023,INV/2023/00990,cars,PT50444555666,208804.25,goncalo
11/07/2024,INV/2024/01710,viagens,PAYPAL,3224.7,maria
11/07/2024,INV/2024/01321,educacao,MASTERCARD,2137.61,goncalo
11/07/2024,INV/2024/00450,educacao,MBWAY,274.77,ana
11/07/2025,INV/2025/01725,educacao,PT50123456789,1026.74,goncalo
11/07/2025,INV/2025/01044,saude,VISA,667.19,rita
11/07/2025,INV/2025/01644,lazer,PT50123456789,926.4,joao
11/07/2025,INV/2025/04313,cars,MBWAY,86548.95,rita
11/07/2025,INV/2025/02964,casa,PAYPAL,9868.0,rita
11/07/2026,INV/2026/02517,viagens,MBWAY,311.72,ana
11/07/2026,INV/2026/02129,lazer,PT50444555666,900.86,pedro
11/07/2026,INV/2026/00488,educacao,VISA,1241.27,goncalo
11/08/2024,INV/2024/00074,alimentacao,VISA,23.66,miguel
11/08/2024,INV/2024/03174,cars,4553363636,479947.07,sofia
11/08/2024,INV/2024/02560,casa,PT50444555666,4720.69,goncalo
11/08/2024,INV/2024/02397,alimentacao,4553363636,118.58,pedro
11/08/2025,INV/2025/04657,viagens,VISA,1831.56,maria
11/08/2026,INV/2026/00198,saude,MASTERCARD,1385.96,pedro
11/08/2026,INV/2026/01653,cars,PT50444555666,468812.59,pedro
11/08/2026,INV/2026/02457,saude,MBWAY,1236.97,miguel
11/09/2023,INV/2023/03992,alimentacao,PT50123456789,281.58,miguel
11/09/2024,INV/2024/02329,educacao,PAYPAL,142.18,miguel
11/09/2024,INV/2024/01962,tecnologia,MASTERCARD,2930.4,pedro
11/09/2025,INV/2025/04593,tecnologia,PT50123456789,5241.67,rita
11/09/2026,INV/2026/00739,alimentacao,MBWAY,199.31,miguel
11/09/2026,INV/2026/02570,viagens,PT50444555666,1293.41,maria
11/09/2026,INV/2026/03252,cars,PAYPAL,68647.53,sofia
11/10/2023,INV/2023/03332,educacao,MASTERCARD,715.85,pedro
11/10/2024,INV/2024/00631,alimentacao,PT50987654321,142.28,goncalo
11/10/2024,INV/2024/00671,lazer,MBWAY,157.93,sofia
11/10/2024,INV/2024/04420,alimentacao,VISA,173.38,rita
11/10/2024,INV/2024/02327,saude,MASTERCARD,1483.23,maria
11/10/2024,INV/2024/03289,cars,PAYPAL,167716.19,maria
11/10/2024,INV/2024/01930,lazer,PT50444555666,252.46,joao
11/10/2024,INV/2024/03242,viagens,PT50123456789,6810.1,miguel
11/10/2024,INV/2024/00183,tecnologia,PT50987654321,5663.37,goncalo
11/10/2024,INV/2024/04494,viagens,PAYPAL,7310.91,miguel
11/10/2024,INV/2024/04931,tecnologia,VISA,3464.39,goncalo
11/10/2025,INV/2025/02602,tecnologia,PT50987654321,3829.18,goncalo
11/10/2025,INV/2025/00030,cars,PT50444555666,37803.24,joao
11/10/2025,INV/2025/01359,tecnologia,VISA,2528.39,miguel
11/10/2026,INV/2026/01957,casa,MBWAY,4267.07,miguel
11/10/2026,INV/2026/00985,tecnologia,MBWAY,3873.49,ana
11/10/2026,INV/2026/03982,casa,PT50444555666,4213.21,goncalo
11/10/2026,INV/2026/04113,alimentacao,PAYPAL,269.74,rita
11/10/2026,INV/2026/02029,viagens,4553363636,7138.83,maria
11/10/2026,INV/2026/02404,lazer,4553363636,61.8,miguel
11/11/2023,INV/2023/02612,casa,MASTERCARD,392.91,pedro
11/11/2023,INV/2023/00058,saude,MASTERCARD,256.57,rita
11/11/2023,INV/2023/01945,educacao,PT50123456789,90.83,ana
11/11/2023,INV/2023/01950,tecnologia,PT50444555666,5565.28,ana
11/11/2023,INV/2023/02719,cars,MASTERCARD,376915.77,joao
11/11/2023,INV/2023/02680,tecnologia,PT50987654321,3881.45,sofia
11/11/2024,INV/2024/04354,alimentacao,PT50123456789,291.99,miguel
11/11/2024,INV/2024/03607,tecnologia,VISA,2091.89,rita
11/11/2025,INV/2025/01721,tecnologia,PT50123456789,5119.82,sofia
11/11/2025,INV/2025/01488,saude,VISA,523.66,maria
11/11/2025,INV/2025/01821,lazer,PT50123456789,943.74,ana
11/11/2025,INV/2025/04626,educacao,4553363636,1007.8,maria
11/11/2025,INV/2025/01676,alimentacao,MASTERCARD,289.89,ana
11/11/2025,INV/2025/04169,casa,PT50444555666,8831.48,miguel
11/11/2026,INV/2026/04581,educacao,PT50444555666,1162.8,joao
11/11/2026,INV/2026/04901,educacao,4553363636,745.36,joao
11/11/2026,INV/2026/01404,cars,MASTERCARD,166964.07,joao
11/11/2026,INV/2026/02965,viagens,PAYPAL,1676.38,pedro
11/12/2023,INV/2023/03528,saude,4553363636,450.74,goncalo
11/12/2023,INV/2023/00231,tecnologia,MBWAY,5800.93,maria
11/12/2023,INV/2023/00033,viagens,PT50123456789,851.35,joao
11/12/2023,INV/2023/04147,tecnologia,4553363636,1178.86,maria
11/12/2023,INV/2023/04202,lazer,VISA,779.4,pedro
11/12/2023,INV/2023/02389,tecnologia,PT50123456789,1667.17,rita
11/12/2024,INV/2024/02013,educacao,MBWAY,1098.63,joao
11/12/2024,INV/2024/00528,lazer,VISA,268.67,ana
11/12/2024,INV/2024/01127,alimentacao,PT50987654321,268.23,pedro
11/12/2025,INV/2025/00404,viagens,PT50123456789,3149.17,sofia
11/12/2025,INV/2025/04580,educacao,PT50987654321,1237.01,goncalo
11/12/2026,INV/2026/01790,cars,MBWAY,420607.47,joao
11/12/2026,INV/2026/02001,lazer,PT50123456789,660.82,miguel
11/12/2026,INV/2026/02658,saude,PAYPAL,518.22,maria
12/01/2023,INV/2023/01796,cars,VISA,136663.48,miguel
12/01/2023,INV/2023/04623,viagens,MBWAY,2121.7,maria
12/01/2023,INV/2023/04761,tecnologia,PT50444555666,5029.21,pedro
12/01/2024,INV/2024/03184,tecnologia,PT50123456789,2487.26,miguel
12/01/2024,INV/2024/03334,casa,PAYPAL,2277.86,sofia
12/01/2024,INV/2024/00102,alimentacao,VISA,122.8,goncalo
12/01/2025,INV/2025/03076,educacao,PAYPAL,2440.0,joao
12/01/2025,INV/2025/00885,educacao,PT50444555666,1534.2,ana
12/01/2025,INV/2025/03320,tecnologia,PT50987654321,2519.94,pedro
12/01/2025,INV/2025/00740,lazer,MASTERCARD,79.79,rita
12/01/2025,INV/2025/02268,alimentacao,PAYPAL,111.45,miguel
12/01/2025,INV/2025/04619,alimentacao,VISA,93.55,goncalo
12/01/2025,INV/2025/02607,casa,PAYPAL,4846.2,rita
12/01/2026,INV/2026/04634,casa,PT50987654321,2569.98,rita
12/01/2026,INV/2026/02145,tecnologia,MASTERCARD,1926.95,goncalo
12/01/2026,INV/2026/01407,tecnologia,PT50444555666,3746.6,ana
12/02/2023,INV/2023/00121,saude,PT50123456789,442.07,pedro
12/02/2024,INV/2024/04124,saude,PT50987654321,264.04,ana
12/02/2024,INV/2024/01300,educacao,PT50444555666,90.36,goncalo
12/02/2024,INV/2024/04261,cars,4553363636,356818.27,miguel
12/02/2025,INV/2025/02343,saude,PT50444555666,1881.48,ana
12/02/2025,INV/2025/03513,saude,PT50123456789,1490.66,rita
12/02/2025,INV/2025/03597,cars,MBWAY,470317.83,ana
12/02/2026,INV/2026/01206,alimentacao,PT50987654321,157.65,joao
12/02/2026,INV/2026/01887,tecnologia,4553363636,5770.73,sofia
12/02/2026,INV/2026/02547,educacao,PT50444555666,1647.11,goncalo
12/02/2026,INV/2026/02416,educacao,VISA,1563.59,maria
12/02/2026,INV/2026/02313,alimentacao,PT50987654321,221.16,rita
12/02/2026,INV/2026/03670,viagens,4553363636,6363.84,rita
12/02/2026,INV/2026/01917,alimentacao,4553363636,78.51,pedro
12/02/2026,INV/2026/04567,lazer,PAYPAL,377.88,maria
12/03/2023,INV/2023/02267,saude,PT50444555666,566.86,maria
12/03/2023,INV/2023/02345,alimentacao,4553363636,116.94,joao
12/03/2023,INV/2023/01778,cars,PT50444555666,414505.5,miguel
12/03/2023,INV/2023/00216,casa,PT50123456789,9520.72,rita
12/03/2024,INV/2024/04345,casa,VISA,8644.17,sofia
12/03/2024,INV/2024/03298,tecnologia,PAYPAL,1261.49,joao
12/03/2024,INV/2024/02410,viagens,PT50444555666,6301.96,sofia
12/03/2024,INV/2024/02038,educacao,PT50987654321,1642.17,rita
12/03/2024,INV/2024/03611,casa,4553363636,2161.71,pedro
12/03/2024,INV/2024/01605,casa,PT50444555666,8220.06,sofia
12/03/2024,INV/2024/00792,casa,PT50123456789,8443.96,miguel
12/03/2025,INV/2025/03778,cars,PT50123456789,375023.76,sofia
12/03/2026,INV/2026/01070,educacao,MBWAY,279.93,maria
12/03/2026,INV/2026/03548,educacao,MBWAY,2322.23,goncalo
12/03/2026,INV/2026/02406,lazer,PT50123456789,132.08,goncalo
12/03/2026,INV/2026/04570,alimentacao,MASTERCARD,264.31,ana
12/04/2023,INV/2023/04025,casa,MBWAY,9214.66,sofia
12/04/2023,INV/2023/04740,casa,4553363636,7175.07,ana
12/04/2024,INV/2024/01749,cars,PT50123456789,428847.97,ana
12/04/2024,INV/2024/03726,viagens,PT50444555666,5933.81,goncalo
12/04/2024,INV/2024/00422,lazer,MBWAY,866.27,pedro
12/04/2024,INV/2024/02234,viagens,PT50987654321,5768.71,ana
12/04/2024,INV/2024/00468,alimentacao,4553363636,255.64,sofia
12/04/2025,INV/2025/02764,saude,MBWAY,1640.22,rita
12/04/2025,INV/2025/04949,cars,MBWAY,161306.55,goncalo
12/04/2025,INV/2025/01629,lazer,MBWAY,313.65,rita
12/04/2025,INV/2025/04613,educacao,PT50123456789,1759.53,miguel
12/04/2025,INV/2025/03459,tecnologia,VISA,3974.37,miguel
12/04/2025,INV/2025/01936,cars,MASTERCARD,46796.35,maria
12/04/2026,INV/2026/03169,tecnologia,PAYPAL,5252.89,rita
12/04/2026,INV/2026/02890,lazer,PT50123456789,229.62,maria
12/04/2026,INV/2026/03136,tecnologia,MASTERCARD,855.47,rita
12/04/2026,INV/2026/03970,cars,MBWAY,431446.64,goncalo
12/05/2023,INV/2023/00928,viagens,PAYPAL,3704.68,sofia
12/05/2023,INV/2023/00862,lazer,PT50444555666,957.47,rita
12/05/2023,INV/2023/02098,viagens,PT50123456789,3014.16,sofia
12/05/2023,INV/2023/02775,viagens,VISA,401.7,maria
12/05/2024,INV/2024/01425,viagens,MBWAY,7047.66,miguel
12/05/2024,INV/2024/04980,alimentacao,4553363636,258.8,rita
12/05/2026,INV/2026/00318,casa,4553363636,6890.06,rita
12/05/2026,INV/2026/00708,lazer,PT50444555666,785.48,ana
12/05/2026,INV/2026/00539,saude,VISA,557.83,rita
12/05/2026,INV/2026/00868,viagens,PT50444555666,7168.28,pedro
12/06/2023,INV/2023/00494,tecnologia,4553363636,5991.61,pedro
12/06/2023,INV/2023/01016,lazer,MASTERCARD,558.71,joao
12/06/2024,INV/2024/00788,casa,4553363636,8426.09,ana
